step,episode/return,episode/length,track/luigi_circuit_tt/episode_return,track/luigi_circuit_tt/episode_length,env_steps,grad_steps,replay/capacity,replay/fill_ratio,env/id,reward/checkpoint,reward/offroad,reward/wall,reward/finish,reward/position,reward/total,track_sampler/luigi_circuit_tt/weight
491394,-25.43939945159782,274,-25.43939945159782,274,491394,0,55032,0.27516,3,0.11060054840212284,0.0,-25.54999999999994,0.0,0.0,-25.43939945159782,1.0
491524,-12.068636736662489,230,-12.068636736662489,230,491524,0,55162,0.27581,0,0.0813632633375085,0.0,-12.149999999999997,0.0,0.0,-12.068636736662489,1.0
492208,-4.311135274389517,271,-4.311135274389517,271,492208,0,55846,0.27923,2,0.13886472561048424,0.0,-4.450000000000001,0.0,0.0,-4.311135274389517,1.0
492573,-14.348798953512434,260,-14.348798953512434,260,492573,0,56211,0.281055,0,0.10120104648755944,0.0,-14.449999999999992,0.0,0.0,-14.348798953512434,1.0
493142,-7.34675156281565,255,-7.34675156281565,255,493142,0,56780,0.2839,2,0.10324843718435453,0.0,-7.450000000000005,0.0,0.0,-7.34675156281565,1.0
493300,-0.8772652533987295,446,-0.8772652533987295,446,493300,0,56938,0.28469,3,0.17273474660127058,0.0,-1.0500000000000003,0.0,0.0,-0.8772652533987295,1.0
493329,-15.729323548358412,223,-15.729323548358412,223,493329,0,56967,0.284835,0,0.07067645164158033,0.0,-15.799999999999992,0.0,0.0,-15.729323548358412,1.0
493722,-14.890120370035554,660,-14.890120370035554,660,493722,0,57360,0.2868,1,0.9098796299644143,0.0,-15.799999999999992,0.0,0.0,-14.890120370035554,1.0
494160,-14.840948872110111,282,-14.840948872110111,282,494160,0,57798,0.28899,2,0.20905112788988195,0.0,-15.049999999999992,0.0,0.0,-14.840948872110111,1.0
494501,0.029855335733164873,269,0.029855335733164873,269,494501,0,58139,0.290695,0,0.1798553357331649,0.0,-0.15000000000000002,0.0,0.0,0.029855335733164873,1.0
494642,-2.892314618566763,316,-2.892314618566763,316,494642,0,58280,0.2914,3,0.15768538143323813,0.0,-3.050000000000001,0.0,0.0,-2.892314618566763,1.0
494997,-16.22706561171489,330,-16.22706561171489,330,494997,0,58635,0.293175,1,0.22293438828509787,0.0,-16.449999999999985,0.0,0.0,-16.22706561171489,1.0
495107,-6.257253020079242,242,-6.257253020079242,242,495107,0,58745,0.293725,2,0.09274697992076046,0.0,-6.350000000000002,0.0,0.0,-6.257253020079242,1.0
495551,-30.958757144347413,245,-30.958757144347413,245,495551,0,59189,0.295945,3,0.0912428556525189,0.0,-31.04999999999993,0.0,0.0,-30.958757144347413,1.0
495636,-13.151896702310314,280,-13.151896702310314,280,495636,0,59274,0.29637,0,0.1981032976896866,0.0,-13.35,0.0,0.0,-13.151896702310314,1.0
496127,0.10458408471812373,257,0.10458408471812373,257,496127,0,59765,0.298825,1,0.15458408471812374,0.0,-0.05,0.0,0.0,0.10458408471812373,1.0
496694,0.07799308246114978,271,0.07799308246114978,271,496694,0,60332,0.30166,3,0.17799308246114978,0.0,-0.1,0.0,0.0,0.07799308246114978,1.0
496764,-0.803610396343729,382,-0.803610396343729,382,496764,0,60402,0.30201,2,0.1963896036562712,0.0,-1.0,0.0,0.0,-0.803610396343729,1.0
496885,-12.170456418659375,353,-12.170456418659375,353,496885,0,60523,0.302615,0,0.17954358134062398,0.0,-12.35,0.0,0.0,-12.170456418659375,1.0
496997,-9.368961566759197,236,-9.368961566759197,236,496997,0,60635,0.303175,1,0.08103843324080758,0.0,-9.450000000000003,0.0,0.0,-9.368961566759197,1.0
497747,-20.81167880389998,284,-20.81167880389998,284,497747,0,61385,0.306925,3,0.1383211960999862,0.0,-20.949999999999964,0.0,0.0,-20.81167880389998,1.0
497824,-17.24183422221306,232,-17.24183422221306,232,497824,0,61462,0.30731,0,0.10816577778691833,0.0,-17.34999999999998,0.0,0.0,-17.24183422221306,1.0
497954,-21.458672003289887,248,-21.458672003289887,248,497954,0,61592,0.30796,1,0.09132799671007238,0.0,-21.549999999999958,0.0,0.0,-21.458672003289887,1.0
498807,-12.467603622519444,234,-12.467603622519444,234,498807,0,62445,0.312225,0,0.08239637748054837,0.0,-12.549999999999992,0.0,0.0,-12.467603622519444,1.0
498964,-21.35684637409704,257,-21.35684637409704,257,498964,0,62602,0.31301,1,0.14315362590292224,0.0,-21.49999999999996,0.0,0.0,-21.35684637409704,1.0
499002,-0.5358710787399956,513,-0.5358710787399956,513,499002,0,62640,0.3132,2,0.2641289212600045,0.0,-0.8,0.0,0.0,-0.5358710787399956,1.0
499096,-15.701664952692772,351,-15.701664952692772,351,499096,0,62734,0.31367,3,0.19833504730722182,0.0,-15.899999999999991,0.0,0.0,-15.701664952692772,1.0
499585,-12.617995516238006,226,-12.617995516238006,226,499585,0,63223,0.316115,0,0.08200448376199473,0.0,-12.7,0.0,0.0,-12.617995516238006,1.0
499860,-7.6789806821242665,222,-7.6789806821242665,222,499860,0,63498,0.31749,1,0.07101931787573773,0.0,-7.750000000000004,0.0,0.0,-7.6789806821242665,1.0
500383,-17.93354741307961,315,-17.93354741307961,315,500383,0,64021,0.320105,3,0.11645258692036504,0.0,-18.049999999999976,0.0,0.0,-17.93354741307961,1.0
500437,-6.093978357978492,352,-6.093978357978492,352,500437,0,64075,0.320375,2,0.20602164202151094,0.0,-6.300000000000003,0.0,0.0,-6.093978357978492,1.0
500674,-25.39552033880477,273,-25.39552033880477,273,500674,0,64312,0.32156,0,0.10447966119517452,0.0,-25.499999999999943,0.0,0.0,-25.39552033880477,1.0
500920,-15.20995457852404,263,-15.20995457852404,263,500920,0,64558,0.32279,1,0.0900454214759495,0.0,-15.299999999999988,0.0,0.0,-15.20995457852404,1.0
501520,-19.83245476847108,263,-19.83245476847108,263,501520,0,65158,0.32579,2,0.11754523152890411,0.0,-19.949999999999985,0.0,0.0,-19.83245476847108,1.0
501551,-23.39949133989081,308,-23.39949133989081,308,501551,0,65189,0.325945,3,0.20050866010914684,0.0,-23.59999999999996,0.0,0.0,-23.39949133989081,1.0
501855,-32.011439576397684,259,-32.011439576397684,259,501855,0,65493,0.327465,1,0.08856042360222857,0.0,-32.09999999999991,0.0,0.0,-32.011439576397684,1.0
501861,0.14018441308063012,273,0.14018441308063012,273,501861,0,65501,0.327505,0,0.1901844130806301,0.0,-0.05,0.0,0.0,0.14018441308063012,1.0
502750,-17.307611036383573,243,-17.307611036383573,243,502750,0,66388,0.33194,0,0.09238896361641263,0.0,-17.399999999999988,0.0,0.0,-17.307611036383573,1.0
502817,-3.1055055065155033,230,-3.1055055065155033,230,502817,0,66455,0.332275,1,0.09449449348449708,0.0,-3.2000000000000006,0.0,0.0,-3.1055055065155033,1.0
503378,-4.31391135764122,442,-4.31391135764122,442,503378,0,67016,0.33508,2,0.1860886423587799,0.0,-4.500000000000001,0.0,0.0,-4.31391135764122,1.0
503902,-11.96956735254371,340,-11.96956735254371,340,503902,0,67540,0.3377,0,0.1804326474562935,0.0,-12.150000000000002,0.0,0.0,-11.96956735254371,1.0
504019,-3.7702141827707716,315,-3.7702141827707716,315,504019,0,67657,0.338285,1,0.17978581722922946,0.0,-3.9500000000000006,0.0,0.0,-3.7702141827707716,1.0
504355,-0.008132655931555766,642,-0.008132655931555766,642,504355,0,67993,0.339965,3,0.24186734406844432,0.0,-0.25,0.0,0.0,-0.008132655931555766,1.0
504764,-21.48150499186305,244,-21.48150499186305,244,504764,0,68402,0.34201,0,0.11849500813691513,0.0,-21.599999999999966,0.0,0.0,-21.48150499186305,1.0
504909,-7.486899023937147,357,-7.486899023937147,357,504909,0,68547,0.342735,2,0.1131009760628576,0.0,-7.600000000000004,0.0,0.0,-7.486899023937147,1.0
505311,-11.531325357768848,240,-11.531325357768848,240,505311,0,68949,0.344745,3,0.11867464223115341,0.0,-11.650000000000002,0.0,0.0,-11.531325357768848,1.0
505601,-21.675529868747844,393,-21.675529868747844,393,505601,0,69239,0.346195,1,0.17447013125212296,0.0,-21.849999999999966,0.0,0.0,-21.675529868747844,1.0
505906,-6.132372225222384,246,-6.132372225222384,246,505906,0,69544,0.34772,0,0.11762777477761974,0.0,-6.2500000000000036,0.0,0.0,-6.132372225222384,1.0
506069,-9.501365688241053,297,-9.501365688241053,297,506069,0,69707,0.348535,2,0.14863431175895359,0.0,-9.650000000000007,0.0,0.0,-9.501365688241053,1.0
506548,-14.679257286652268,329,-14.679257286652268,329,506548,0,70186,0.35093,3,0.17074271334772526,0.0,-14.849999999999993,0.0,0.0,-14.679257286652268,1.0
506572,-9.568742440265165,233,-9.568742440265165,233,506572,0,70211,0.351055,1,0.08125755973484206,0.0,-9.650000000000007,0.0,0.0,-9.568742440265165,1.0
506776,-0.029002615555472996,218,-0.029002615555472996,218,506776,0,70414,0.35207,0,0.07099738444452701,0.0,-0.1,0.0,0.0,-0.029002615555472996,1.0
507032,-15.194208396496968,243,-15.194208396496968,243,507032,0,70670,0.35335,2,0.1057916035030199,0.0,-15.299999999999988,0.0,0.0,-15.194208396496968,1.0
507602,-2.6365258412568475,271,-2.6365258412568475,271,507602,0,71240,0.3562,3,0.16347415874315344,0.0,-2.8000000000000007,0.0,0.0,-2.6365258412568475,1.0
507752,-0.649252983590831,260,-0.649252983590831,260,507752,0,71390,0.35695,1,0.10074701640916908,0.0,-0.7500000000000001,0.0,0.0,-0.649252983590831,1.0
507824,-27.018784339987647,234,-27.018784339987647,234,507824,0,71462,0.35731,2,0.08121566001228665,0.0,-27.099999999999934,0.0,0.0,-27.018784339987647,1.0
508062,-5.665387944014178,316,-5.665387944014178,316,508062,0,71700,0.3585,0,0.23461205598582394,0.0,-5.900000000000002,0.0,0.0,-5.665387944014178,1.0
508637,-11.109469697703496,273,-11.109469697703496,273,508637,0,72275,0.361375,3,0.1405303022965141,0.0,-11.250000000000009,0.0,0.0,-11.109469697703496,1.0
508790,-9.196202687719593,248,-9.196202687719593,248,508790,0,72428,0.36214,1,0.10379731228040612,0.0,-9.299999999999999,0.0,0.0,-9.196202687719593,1.0
508813,-9.282077646006714,258,-9.282077646006714,258,508813,0,72451,0.362255,2,0.11792235399329144,0.0,-9.400000000000006,0.0,0.0,-9.282077646006714,1.0
509072,-13.006550258055972,244,-13.006550258055972,244,509072,0,72710,0.36355,0,0.09344974194402281,0.0,-13.099999999999994,0.0,0.0,-13.006550258055972,1.0
509691,-29.08377323393193,280,-29.08377323393193,280,509691,0,73329,0.366645,3,0.11622676606800245,0.0,-29.19999999999993,0.0,0.0,-29.08377323393193,1.0
509803,-23.03852108731473,285,-23.03852108731473,285,509803,0,73441,0.367205,2,0.11147891268522843,0.0,-23.14999999999996,0.0,0.0,-23.03852108731473,1.0
509941,-1.3116542147760808,269,-1.3116542147760808,269,509941,0,73579,0.367895,1,0.1883457852239194,0.0,-1.5,0.0,0.0,-1.3116542147760808,1.0
510539,-7.080692510273149,357,-7.080692510273149,357,510539,0,74177,0.370885,0,0.16930748972685444,0.0,-7.250000000000004,0.0,0.0,-7.080692510273149,1.0
510620,-17.820519535811034,243,-17.820519535811034,243,510620,0,74258,0.37129,3,0.07948046418894893,0.0,-17.89999999999998,0.0,0.0,-17.820519535811034,1.0
510892,-7.04290709537009,255,-7.04290709537009,255,510892,0,74530,0.37265,2,0.10709290462991466,0.0,-7.150000000000004,0.0,0.0,-7.04290709537009,1.0
511107,-7.170515372234845,273,-7.170515372234845,273,511107,0,74745,0.373725,1,0.17948462776515794,0.0,-7.350000000000002,0.0,0.0,-7.170515372234845,1.0
511467,-25.95904864933175,251,-25.95904864933175,251,511467,0,75105,0.375525,0,0.09095135066820227,0.0,-26.04999999999995,0.0,0.0,-25.95904864933175,1.0
511662,-8.642917318261194,233,-8.642917318261194,233,511662,0,75300,0.3765,3,0.107082681738812,0.0,-8.750000000000005,0.0,0.0,-8.642917318261194,1.0
511781,-17.89126701023265,232,-17.89126701023265,232,511781,0,75419,0.377095,2,0.10873298976732337,0.0,-17.99999999999997,0.0,0.0,-17.89126701023265,1.0
511995,-9.306008933108789,233,-9.306008933108789,233,511995,0,75633,0.378165,1,0.09399106689121411,0.0,-9.400000000000004,0.0,0.0,-9.306008933108789,1.0
512652,-10.59769416767618,255,-10.59769416767618,255,512652,0,76290,0.38145,2,0.10230583232382068,0.0,-10.700000000000001,0.0,0.0,-10.59769416767618,1.0
512796,0.14152222799218217,335,0.14152222799218217,335,512796,0,76434,0.38217,0,0.19152222799218221,0.0,-0.05,0.0,0.0,0.14152222799218217,1.0
512797,-4.03096753277986,266,-4.03096753277986,266,512797,0,76437,0.382185,3,0.11903246722014055,0.0,-4.15,0.0,0.0,-4.03096753277986,1.0
513812,-27.72098821326954,308,-27.72098821326954,308,513812,0,77450,0.38725,2,0.22901178673039313,0.0,-27.949999999999932,0.0,0.0,-27.72098821326954,1.0
513923,-11.35691274568309,302,-11.35691274568309,302,513923,0,77561,0.387805,0,0.19308725431691043,0.0,-11.549999999999999,0.0,0.0,-11.35691274568309,1.0
514141,-24.727732517532626,358,-24.727732517532626,358,514141,0,77779,0.388895,3,0.22226748246731967,0.0,-24.949999999999946,0.0,0.0,-24.727732517532626,1.0
514641,-14.968233449023698,230,-14.968233449023698,230,514641,0,78279,0.391395,2,0.08176655097629713,0.0,-15.049999999999995,0.0,0.0,-14.968233449023698,1.0
514949,-17.943380017156166,264,-17.943380017156166,264,514949,0,78587,0.392935,0,0.1566199828438137,0.0,-18.099999999999977,0.0,0.0,-17.943380017156166,1.0
515296,-4.4127443391551155,289,-4.4127443391551155,289,515296,0,78934,0.39467,3,0.23725566084488575,0.0,-4.650000000000001,0.0,0.0,-4.4127443391551155,1.0
515412,-18.203375265038517,226,-18.203375265038517,226,515412,0,79050,0.39525,2,0.09662473496146826,0.0,-18.299999999999986,0.0,0.0,-18.203375265038517,1.0
515504,-14.682581261240903,706,-14.682581261240903,706,515504,0,79142,0.39571,1,1.017418738759083,0.0,-15.699999999999985,0.0,0.0,-14.682581261240903,1.0
515970,-1.2092053944131602,243,-1.2092053944131602,243,515970,0,79608,0.39804,0,0.09079460558683977,0.0,-1.3000000000000003,0.0,0.0,-1.2092053944131602,1.0
516244,-23.65941788291926,250,-23.65941788291926,250,516244,0,79882,0.39941,3,0.09058211708068847,0.0,-23.749999999999947,0.0,0.0,-23.65941788291926,1.0
516362,-20.707706074092663,270,-20.707706074092663,270,516362,0,80000,0.4,2,0.14229392590730086,0.0,-20.849999999999962,0.0,0.0,-20.707706074092663,1.0
516414,-13.517485211330913,229,-13.517485211330913,229,516414,0,80052,0.40026,1,0.08251478866908861,0.0,-13.600000000000001,0.0,0.0,-13.517485211330913,1.0
517039,-25.918306067425213,229,-25.918306067425213,229,517039,0,80677,0.403385,3,0.08169393257472825,0.0,-25.999999999999943,0.0,0.0,-25.918306067425213,1.0
517227,-3.2757431842969824,272,-3.2757431842969824,272,517227,0,80865,0.404325,0,0.17425681570301885,0.0,-3.4500000000000006,0.0,0.0,-3.2757431842969824,1.0
517334,-19.328170381628922,236,-19.328170381628922,236,517334,0,80972,0.40486,2,0.12182961837105129,0.0,-19.44999999999997,0.0,0.0,-19.328170381628922,1.0
517721,-5.597367932858677,288,-5.597367932858677,288,517721,0,81359,0.406795,1,0.1526320671413256,0.0,-5.750000000000003,0.0,0.0,-5.597367932858677,1.0
518037,-20.804453027476395,282,-20.804453027476395,282,518037,0,81675,0.408375,3,0.19554697252356487,0.0,-20.999999999999957,0.0,0.0,-20.804453027476395,1.0
518224,-7.21969638094695,253,-7.21969638094695,253,518224,0,81862,0.40931,0,0.13030361905305282,0.0,-7.350000000000003,0.0,0.0,-7.21969638094695,1.0
518416,-3.8879899839318313,278,-3.8879899839318313,278,518416,0,82054,0.41027,2,0.16201001606816834,0.0,-4.05,0.0,0.0,-3.8879899839318313,1.0
518622,-7.417154624607257,226,-7.417154624607257,226,518622,0,82260,0.4113,1,0.08284537539274796,0.0,-7.500000000000004,0.0,0.0,-7.417154624607257,1.0
519240,-20.883098165263274,266,-20.883098165263274,266,519240,0,82878,0.41439,0,0.11690183473669966,0.0,-20.99999999999997,0.0,0.0,-20.883098165263274,1.0
519381,-15.247986127189964,273,-15.247986127189964,273,519381,0,83019,0.415095,2,0.15201387281003204,0.0,-15.399999999999995,0.0,0.0,-15.247986127189964,1.0
519405,-9.607833888178288,316,-9.607833888178288,316,519405,0,83043,0.415215,3,0.14216611182171368,0.0,-9.750000000000002,0.0,0.0,-9.607833888178288,1.0
519671,-21.832253004903336,251,-21.832253004903336,251,519671,0,83309,0.416545,1,0.11774699509662132,0.0,-21.949999999999957,0.0,0.0,-21.832253004903336,1.0
520400,-9.161414544478713,317,-9.161414544478713,317,520400,0,84038,0.42019,0,0.1885854555212933,0.0,-9.350000000000007,0.0,0.0,-9.161414544478713,1.0
520421,-15.509434015356966,283,-15.509434015356966,283,520421,0,84061,0.420305,2,0.14056598464302394,0.0,-15.64999999999999,0.0,0.0,-15.509434015356966,1.0
520815,-14.220498302335319,369,-14.220498302335319,369,520815,0,84453,0.422265,3,0.17950169766467552,0.0,-14.399999999999993,0.0,0.0,-14.220498302335319,1.0
521106,-25.235950879718892,320,-25.235950879718892,320,521106,0,84744,0.42372,1,0.16404912028105362,0.0,-25.399999999999945,0.0,0.0,-25.235950879718892,1.0
521384,-0.0559573039179263,227,-0.0559573039179263,227,521384,0,85022,0.42511,2,0.09404269608207372,0.0,-0.15000000000000002,0.0,0.0,-0.0559573039179263,1.0
521385,-16.824078762054416,267,-16.824078762054416,267,521385,0,85025,0.425125,0,0.17592123794555664,0.0,-16.999999999999975,0.0,0.0,-16.824078762054416,1.0
521967,0.05596126647617506,251,0.05596126647617506,251,521967,0,85605,0.428025,3,0.10596126647617507,0.0,-0.05,0.0,0.0,0.05596126647617506,1.0
522349,-14.306759578207261,286,-14.306759578207261,286,522349,0,85987,0.429935,1,0.24324042179273525,0.0,-14.549999999999995,0.0,0.0,-14.306759578207261,1.0
522368,-8.635520362502858,267,-8.635520362502858,267,522368,0,86008,0.43004,0,0.16447963749714523,0.0,-8.800000000000004,0.0,0.0,-8.635520362502858,1.0
522371,-17.15877706436487,242,-17.15877706436487,242,522371,0,86013,0.430065,2,0.09122293563511061,0.0,-17.24999999999998,0.0,0.0,-17.15877706436487,1.0
522978,-14.808651571190866,244,-14.808651571190866,244,522978,0,86616,0.43308,3,0.09134842880912449,0.0,-14.89999999999999,0.0,0.0,-14.808651571190866,1.0
523286,-23.792694714007126,242,-23.792694714007126,242,523286,0,86924,0.43462,2,0.10730528599282971,0.0,-23.899999999999952,0.0,0.0,-23.792694714007126,1.0
523291,-12.73009628818346,239,-12.73009628818346,239,523291,0,86931,0.434655,1,0.11990371181653892,0.0,-12.849999999999998,0.0,0.0,-12.73009628818346,1.0
523299,-9.267508097938876,226,-9.267508097938876,226,523299,0,86940,0.4347,0,0.08249190206113069,0.0,-9.350000000000005,0.0,0.0,-9.267508097938876,1.0
524113,-9.179135933502867,218,-9.179135933502867,218,524113,0,87751,0.438755,0,0.0708640664971393,0.0,-9.250000000000005,0.0,0.0,-9.179135933502867,1.0
524172,-10.8939227595122,241,-10.8939227595122,241,524172,0,87810,0.43905,2,0.10607724048780359,0.0,-11.000000000000004,0.0,0.0,-10.8939227595122,1.0
524246,-12.0463711512607,274,-12.0463711512607,274,524246,0,87884,0.43942,3,0.1036288487392923,0.0,-12.149999999999991,0.0,0.0,-12.0463711512607,1.0
524250,-25.40869275540885,244,-25.40869275540885,244,524250,0,87890,0.43945,1,0.09130724459109099,0.0,-25.499999999999943,0.0,0.0,-25.40869275540885,1.0
525141,-27.992703172351945,235,-27.992703172351945,235,525141,0,88779,0.443895,3,0.10729682764799699,0.0,-28.09999999999994,0.0,0.0,-27.992703172351945,1.0
525142,-7.8972150261920495,273,-7.8972150261920495,273,525142,0,88782,0.44391,0,0.15278497380795686,0.0,-8.050000000000006,0.0,0.0,-7.8972150261920495,1.0
525164,-5.117721864285679,229,-5.117721864285679,229,525164,0,88802,0.44401,2,0.08227813571432363,0.0,-5.200000000000002,0.0,0.0,-5.117721864285679,1.0
525353,-20.87049228054541,268,-20.87049228054541,268,525353,0,88991,0.444955,1,0.17950771945455798,0.0,-21.04999999999997,0.0,0.0,-20.87049228054541,1.0
526105,-21.720161255173025,244,-21.720161255173025,244,526105,0,89743,0.448715,0,0.0798387448269388,0.0,-21.79999999999996,0.0,0.0,-21.720161255173025,1.0
526113,-21.206979215538986,252,-21.206979215538986,252,526113,0,89753,0.448765,2,0.14302078446097993,0.0,-21.349999999999966,0.0,0.0,-21.206979215538986,1.0
526346,-18.20761641286764,300,-18.20761641286764,300,526346,0,89984,0.44992,3,0.19238358713232953,0.0,-18.399999999999967,0.0,0.0,-18.20761641286764,1.0
526632,-8.721814218521121,285,-8.721814218521121,285,526632,0,90270,0.45135,1,0.1781857814788818,0.0,-8.900000000000006,0.0,0.0,-8.721814218521121,1.0
526965,-21.68034965216591,234,-21.68034965216591,234,526965,0,90603,0.453015,0,0.06965034783404805,0.0,-21.749999999999954,0.0,0.0,-21.68034965216591,1.0
527008,-20.793322744037773,236,-20.793322744037773,236,527008,0,90646,0.45323,2,0.10667725596220598,0.0,-20.89999999999998,0.0,0.0,-20.793322744037773,1.0
527494,-10.498687265479049,294,-10.498687265479049,294,527494,0,91132,0.45566,3,0.20131273452095366,0.0,-10.700000000000005,0.0,0.0,-10.498687265479049,1.0
527618,-13.35521612051259,230,-13.35521612051259,230,527618,0,91256,0.45628,1,0.09478387948741084,0.0,-13.450000000000001,0.0,0.0,-13.35521612051259,1.0
528054,-0.07011172817064372,265,-0.07011172817064372,265,528054,0,91692,0.45846,2,0.1798882718293563,0.0,-0.25,0.0,0.0,-0.07011172817064372,1.0
528205,-1.6346254226021149,307,-1.6346254226021149,307,528205,0,91843,0.459215,0,0.1653745773978855,0.0,-1.7999999999999998,0.0,0.0,-1.6346254226021149,1.0
528431,-5.929429931143058,223,-5.929429931143058,223,528431,0,92069,0.460345,3,0.07057006885694422,0.0,-6.000000000000002,0.0,0.0,-5.929429931143058,1.0
528558,-11.918805506333063,237,-11.918805506333063,237,528558,0,92196,0.46098,1,0.08119449366693911,0.0,-12.000000000000002,0.0,0.0,-11.918805506333063,1.0
529087,-2.2292031749227768,222,-2.2292031749227768,222,529087,0,92725,0.463625,0,0.07079682507722275,0.0,-2.3,0.0,0.0,-2.2292031749227768,1.0
529245,-0.03665066926375676,287,-0.03665066926375676,287,529245,0,92883,0.464415,2,0.21334933073624324,0.0,-0.25,0.0,0.0,-0.03665066926375676,1.0
529468,-19.680808794436217,244,-19.680808794436217,244,529468,0,93106,0.46553,1,0.11919120556375254,0.0,-19.79999999999997,0.0,0.0,-19.680808794436217,1.0
529553,-14.394362513998272,277,-14.394362513998272,277,529553,0,93191,0.465955,3,0.15563748600171962,0.0,-14.549999999999992,0.0,0.0,-14.394362513998272,1.0
530160,-15.943870639593689,246,-15.943870639593689,246,530160,0,93798,0.46899,2,0.1061293604062951,0.0,-16.049999999999983,0.0,0.0,-15.943870639593689,1.0
530443,-22.1852992984108,272,-22.1852992984108,272,530443,0,94081,0.470405,1,0.1147007015891697,0.0,-22.29999999999997,0.0,0.0,-22.1852992984108,1.0
530464,-0.36894013272161075,308,-0.36894013272161075,308,530464,0,94103,0.470515,0,0.13105986727838928,0.0,-0.5,0.0,0.0,-0.36894013272161075,1.0
530641,-0.2107807467916738,269,-0.2107807467916738,269,530641,0,94279,0.471395,3,0.18921925320832625,0.0,-0.4,0.0,0.0,-0.2107807467916738,1.0
531113,-5.993383940323542,238,-5.993383940323542,238,531113,0,94751,0.473755,2,0.10661605967646061,0.0,-6.100000000000002,0.0,0.0,-5.993383940323542,1.0
531474,-10.89808586825495,255,-10.89808586825495,255,531474,0,95112,0.47556,1,0.1019141317450482,0.0,-10.999999999999998,0.0,0.0,-10.89808586825495,1.0
531626,-21.533173380229744,253,-21.533173380229744,253,531626,0,95264,0.47632,3,0.1168266197702159,0.0,-21.64999999999996,0.0,0.0,-21.533173380229744,1.0
531630,-0.09992360197979475,285,-0.09992360197979475,285,531630,0,95270,0.47635,0,0.15007639802020528,0.0,-0.25,0.0,0.0,-0.09992360197979475,1.0
532200,-11.000579157621965,286,-11.000579157621965,286,532200,0,95838,0.47919,2,0.1994208423780358,0.0,-11.200000000000001,0.0,0.0,-11.000579157621965,1.0
532488,-13.646086438054617,247,-13.646086438054617,247,532488,0,96126,0.48063,1,0.1039135619453762,0.0,-13.749999999999993,0.0,0.0,-13.646086438054617,1.0
532634,-21.14280360196981,237,-21.14280360196981,237,532634,0,96272,0.48136,0,0.10719639803015667,0.0,-21.249999999999964,0.0,0.0,-21.14280360196981,1.0
532795,-7.425614931189499,302,-7.425614931189499,302,532795,0,96433,0.482165,3,0.17438506881050442,0.0,-7.600000000000004,0.0,0.0,-7.425614931189499,1.0
533448,-14.763044070326758,314,-14.763044070326758,314,533448,0,97086,0.48543,2,0.2869559296732363,0.0,-15.049999999999994,0.0,0.0,-14.763044070326758,1.0
533682,-14.891211848715072,231,-14.891211848715072,231,533682,0,97320,0.4866,3,0.10878815128492274,0.0,-14.999999999999995,0.0,0.0,-14.891211848715072,1.0
534002,-22.235897403426755,375,-22.235897403426755,375,534002,0,97640,0.4882,1,0.11410259657320768,0.0,-22.349999999999962,0.0,0.0,-22.235897403426755,1.0
534559,-11.480621061739715,235,-11.480621061739715,235,534559,0,98197,0.490985,3,0.06937893826028575,0.0,-11.55,0.0,0.0,-11.480621061739715,1.0
534803,0.028748500409333605,336,0.028748500409333605,336,534803,0,98441,0.492205,2,0.17874850040933363,0.0,-0.15000000000000002,0.0,0.0,0.028748500409333605,1.0
534808,-19.878234023716107,216,-19.878234023716107,216,534808,0,98448,0.49224,1,0.07176597628386125,0.0,-19.949999999999967,0.0,0.0,-19.878234023716107,1.0
535423,-17.707983704857188,242,-17.707983704857188,242,535423,0,99061,0.495305,3,0.09201629514279573,0.0,-17.799999999999986,0.0,0.0,-17.707983704857188,1.0
536007,0.039228733560313325,289,0.039228733560313325,289,536007,0,99645,0.498225,2,0.13922873356031334,0.0,-0.1,0.0,0.0,0.039228733560313325,1.0
536100,-17.261023445243392,812,-17.261023445243392,812,536100,0,99738,0.49869,0,0.9889765547565799,0.0,-18.24999999999997,0.0,0.0,-17.261023445243392,1.0
536340,-15.986188101892873,369,-15.986188101892873,369,536340,0,99978,0.49989,1,0.2638118981071141,0.0,-16.249999999999986,0.0,0.0,-15.986188101892873,1.0
536486,-2.410444783583931,274,-2.410444783583931,274,536486,0,100124,0.50062,3,0.18955521641606868,0.0,-2.5999999999999996,0.0,0.0,-2.410444783583931,1.0
536937,-14.919379162124956,247,-14.919379162124956,247,536937,0,100575,0.502875,2,0.08062083787503449,0.0,-14.999999999999991,0.0,0.0,-14.919379162124956,1.0
537246,-10.580061699577001,274,-10.580061699577001,274,537246,0,100884,0.50442,0,0.16993830042300015,0.0,-10.750000000000002,0.0,0.0,-10.580061699577001,1.0
537489,-3.282830494839212,271,-3.282830494839212,271,537489,0,101127,0.505635,1,0.11716950516078783,0.0,-3.4,0.0,0.0,-3.282830494839212,1.0
537692,-22.8451498896557,306,-22.8451498896557,306,537692,0,101330,0.50665,3,0.10485011034426481,0.0,-22.949999999999964,0.0,0.0,-22.8451498896557,1.0
537922,-5.130127456582112,233,-5.130127456582112,233,537922,0,101560,0.5078,2,0.06987254341788914,0.0,-5.200000000000001,0.0,0.0,-5.130127456582112,1.0
538487,-32.072658702487445,347,-32.072658702487445,347,538487,0,102125,0.510625,0,0.17734129751246908,0.0,-32.24999999999991,0.0,0.0,-32.072658702487445,1.0
538597,-22.300315199147047,291,-22.300315199147047,291,538597,0,102235,0.511175,1,0.14968480085289998,0.0,-22.449999999999946,0.0,0.0,-22.300315199147047,1.0
